price_in_rp,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,electricity,floors,year_built,garages, Bekasi, Bogor, Depok, Jakarta Barat, Jakarta Pusat, Jakarta Selatan, Jakarta Timur, Jakarta Utara, Tangerang
-2147483648,4,4,507,804,4,10600,2,2018,0,0,0,0,0,0,0,0,1,0
-2147483648,3,3,120,168,0,2200,2,2018,0,0,0,0,0,0,0,0,1,0
440000000,2,2,21,42,0,1300,2,2022,0,0,0,0,0,0,0,0,1,0
-2147483648,5,4,513,625,2,6600,3,2012,2,0,0,0,0,0,0,0,1,0
-2147483648,4,4,513,800,2,3160,3,2018,0,0,0,0,0,0,0,0,1,0
-2147483648,6,5,450,1000,3,16500,3,2004,3,0,0,0,0,0,0,0,1,0
-2147483648,4,3,400,1000,6,13200,3,2015,4,0,0,0,0,0,0,0,1,0
-2147483648,4,3,390,750,1,7600,2,2012,1,0,0,0,0,0,0,0,1,0
-2147483648,3,2,220,225,1,7700,2,2000,0,0,0,0,0,0,0,0,1,0
640000000,2,2,36,60,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
2090000000,2,3,58,90,1,2200,2,2022,2,0,0,0,0,0,0,1,0,0
1140000000,3,3,36,71,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
2090000000,3,3,76,90,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
935000000,2,2,44,90,0,2200,2,2022,1,0,0,0,0,0,0,1,0,0
-2147483648,4,4,300,175,2,7700,2,2018,1,0,0,0,0,0,0,1,0,0
1140000000,2,2,36,71,1,2200,2,2022,1,0,0,0,0,0,0,1,0,0
-2147483648,5,4,153,180,2,3300,2,2021,2,0,0,0,0,0,0,1,0,0
1880000000,5,3,160,300,1,6600,2,1976,1,0,0,0,1,0,0,0,0,0
-2147483648,4,3,140,355,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
-2147483648,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
-2147483648,4,3,171,337,0,3500,3,2021,2,0,0,0,0,0,1,0,0,0
-2147483648,4,3,504,264,0,7700,2,2018,0,0,0,0,0,0,1,0,0,0
780000000,3,3,37,68,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
780000000,3,3,37,68,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
858000000,3,3,39,63,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
780000000,3,3,37,68,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
1900000000,3,3,56,87,1,2200,2,2018,1,0,0,0,0,0,0,1,0,0
1100000000,2,2,39,56,0,2200,1,2018,0,0,0,0,0,0,0,1,0,0
858000000,3,3,39,63,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
783000000,2,2,32,63,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
859000000,2,2,39,63,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
-2147483648,4,4,400,625,3,5500,2,2018,2,0,0,0,0,0,0,1,0,0
443000000,2,2,19,37,0,2200,2,2022,0,0,0,0,0,0,0,1,0,0
780000000,2,2,33,60,1,2200,2,2022,1,0,0,0,0,0,0,1,0,0
-2147483648,6,5,850,854,0,7700,2,2007,0,0,0,0,0,0,1,0,0,0
-2147483648,6,7,4260,2191,0,3160,2,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,247,330,2,6600,3,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,5,3,250,300,1,4400,2,1995,1,0,0,0,0,0,1,0,0,0
-2147483648,3,2,120,288,2,5500,3,2000,0,0,0,0,0,0,1,0,0,0
-2147483648,50,50,517,2417,0,10000,5,2018,10,0,0,0,0,0,1,0,0,0
-2147483648,5,4,425,550,4,10000,2,2000,2,0,0,0,0,0,1,0,0,0
-2147483648,4,3,480,480,2,4400,2,2010,1,0,0,0,0,0,1,0,0,0
-2147483648,4,4,307,400,1,3160,2,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,4,4,200,400,2,6600,3,2020,1,0,0,0,0,0,1,0,0,0
-2147483648,5,6,1900,850,2,3160,1,2018,4,0,0,0,0,0,1,0,0,0
-2147483648,4,3,199,400,2,13300,3,2018,2,0,0,0,0,0,1,0,0,0
562000000,2,2,22,42,0,2200,2,2022,0,0,0,0,1,0,0,0,0,0
528000000,2,2,22,42,0,2200,2,2022,0,0,0,0,1,0,0,0,0,0
562000000,2,2,22,42,0,2200,2,2022,0,0,0,0,1,0,0,0,0,0
528000000,2,2,22,42,0,2200,2,2022,0,0,0,0,1,0,0,0,0,0
562000000,2,2,22,42,0,2200,2,2022,0,0,0,0,1,0,0,0,0,0
921000000,3,3,34,67,1,2200,2,2022,1,0,0,0,1,0,0,0,0,0
869000000,2,2,32,62,0,2200,2,2018,0,0,0,0,1,0,0,0,0,0
998000000,3,2,34,67,1,2200,2,2022,0,0,0,0,1,0,0,0,0,0
920000000,2,2,34,67,1,2200,2,2022,0,0,0,0,1,0,0,0,0,0
-2147483648,3,2,97,120,1,2200,2,2018,1,0,0,0,1,0,0,0,0,0
895000000,2,2,34,66,1,2200,2,2022,1,0,0,0,1,0,0,0,0,0
-2147483648,4,3,300,450,1,7700,2,2018,1,0,0,0,0,0,0,0,1,0
-2147483648,4,4,300,346,2,4400,2,1998,1,0,0,0,0,0,0,0,1,0
-2147483648,3,3,190,225,3,4400,3,2015,0,0,0,0,0,0,0,0,1,0
782000000,2,2,33,68,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
782000000,2,2,33,68,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
1000000000,2,2,44,90,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
-2147483648,4,2,108,160,1,3300,2,2018,0,0,0,0,0,0,0,1,0,0
-2147483648,3,3,180,115,0,5500,1,2018,2,0,0,0,0,0,0,1,0,0
-2147483648,8,6,457,800,4,7700,2,2005,0,0,0,0,0,0,0,1,0,0
2000000000,3,3,98,92,1,2200,2,2020,0,0,0,0,0,0,0,1,0,0
2000000000,3,3,98,92,1,2200,2,2020,0,0,0,0,0,0,0,1,0,0
-2147483648,4,4,200,500,2,3160,3,2022,2,0,0,0,0,0,1,0,0,0
-2147483648,4,4,200,500,2,16500,3,2022,2,0,0,0,0,0,1,0,0,0
-2147483648,4,4,200,500,2,3160,3,2022,2,0,0,0,0,0,1,0,0,0
-2147483648,5,5,1305,1500,4,33000,2,2012,4,0,0,0,0,0,1,0,0,0
-2147483648,4,3,552,900,2,23000,2,2015,4,0,0,0,0,0,1,0,0,0
764000000,2,1,32,56,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
485000000,2,2,25,37,0,2200,2,2021,0,0,0,0,0,0,0,1,0,0
764000000,2,1,32,56,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
485000000,2,2,25,37,0,2200,2,2021,0,0,0,0,0,0,0,1,0,0
762000000,2,2,30,56,0,2200,2,2022,1,0,0,0,0,0,0,1,0,0
762000000,2,2,30,56,1,2200,2,2022,1,0,0,0,0,0,0,1,0,0
389000000,2,1,16,38,0,2200,2,2022,0,0,0,0,0,0,0,1,0,0
625000000,2,2,30,60,1,2200,2,2021,1,0,0,0,0,0,0,1,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2018,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
599000000,2,2,31,44,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
534000000,2,2,27,42,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
500000000,2,2,23,43,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
444000000,2,2,27,42,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
-2147483648,4,2,517,353,2,2200,1,2018,2,0,0,0,0,1,0,0,0,0
-2147483648,4,4,247,606,2,3500,3,2022,5,0,0,0,0,0,1,0,0,0
-2147483648,4,4,122,172,0,2200,2,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,4,2,300,325,2,3500,2,2013,0,0,0,0,0,0,1,0,0,0
1900000000,3,3,67,150,0,2200,3,2022,2,0,0,0,0,0,1,0,0,0
-2147483648,6,6,477,550,2,3160,2,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,4,3,152,186,2,2200,2,2021,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,152,186,2,3300,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,162,186,2,2200,2,2018,1,0,0,0,0,0,1,0,0,0
-2147483648,4,2,169,220,0,4400,2,2002,2,0,0,0,0,0,1,0,0,0
-2147483648,4,4,203,203,0,3160,3,2016,0,0,0,0,0,0,1,0,0,0
-2147483648,4,4,1592,938,5,33000,1,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,20,20,1195,950,14,6600,2,2009,0,0,0,0,0,0,1,0,0,0
1900000000,3,3,90,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,4,4,110,140,0,2200,2,2018,1,0,0,0,0,0,1,0,0,0
1950000000,3,3,92,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
1050000000,3,3,53,100,1,2200,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,180,300,2,3500,3,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,4,4,126,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,5,4,167,404,2,3160,3,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,4,4,116,170,2,3500,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,3,3,114,150,2,4400,1,2021,0,0,0,0,0,0,1,0,0,0
-2147483648,4,4,101,150,2,3300,2,2022,2,0,0,0,0,0,1,0,0,0
-2147483648,6,4,286,400,1,3500,2,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,5,4,624,450,2,5500,2,1990,2,0,0,0,0,0,1,0,0,0
-2147483648,4,4,329,560,2,7700,2,2022,2,0,0,0,0,0,1,0,0,0
595000000,3,1,72,52,1,1300,2,2022,1,0,0,0,0,0,1,0,0,0
1400000000,3,3,80,84,2,2200,2,2022,2,0,0,0,0,0,1,0,0,0
-2147483648,5,5,300,700,2,10600,3,2015,2,0,0,0,0,0,1,0,0,0
-2147483648,3,2,350,250,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
-2147483648,4,2,350,190,3,3500,2,1998,1,0,0,0,0,0,1,0,0,0
1550000000,3,3,94,130,2,2200,2,2022,0,0,0,0,0,0,0,1,0,0
920000000,3,3,69,65,0,2200,2,2021,1,0,0,0,0,0,0,1,0,0
-2147483648,8,4,1000,800,1,10000,2,1977,1,0,0,0,0,0,1,0,0,0
-2147483648,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,3,2,104,126,1,2200,2,2021,1,0,0,0,0,0,1,0,0,0
-2147483648,4,4,94,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,94,200,2,3300,3,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,348,260,1,3500,2,1994,1,0,0,0,0,0,1,0,0,0
-2147483648,5,5,375,500,2,16500,2,2015,2,0,0,0,0,0,1,0,0,0
-2147483648,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,3,3,127,142,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
-2147483648,4,4,400,700,2,10000,3,2019,2,0,0,0,0,0,1,0,0,0
1970000000,3,3,79,120,1,2200,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,3,3,1230,450,2,7700,1,2005,6,0,0,0,0,0,1,0,0,0
-2147483648,5,4,600,400,4,16500,2,2017,2,0,0,0,0,0,1,0,0,0
-2147483648,5,4,275,300,3,7700,2,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,6,5,154,350,2,4400,3,2022,2,0,0,0,0,0,1,0,0,0
-2147483648,4,2,275,250,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
-2147483648,3,2,325,186,2,4400,1,2018,1,0,0,0,1,0,0,0,0,0
-2147483648,4,2,160,300,1,4400,3,2015,1,0,0,0,0,0,0,0,1,0
-2147483648,3,3,200,660,2,7700,4,2022,2,0,0,0,0,0,0,0,1,0
-2147483648,5,5,325,750,2,7700,3,2018,1,0,0,0,0,0,0,0,1,0
-2147483648,4,4,530,700,0,3160,2,2018,0,0,0,0,0,0,0,0,1,0
-2147483648,3,3,200,150,2,3500,1,2005,0,0,0,0,0,0,0,0,1,0
451000000,2,1,20,37,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
568000000,2,1,21,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
-2147483648,4,4,346,300,1,4400,2,2016,0,0,0,0,1,0,0,0,0,0
700000000,3,2,62,70,1,2200,2,2022,1,0,0,0,0,0,0,1,0,0
1280000000,3,2,85,80,2,2200,2,2022,2,0,0,0,0,0,0,1,0,0
900000000,3,2,74,69,2,2200,2,2022,2,0,0,0,0,0,0,1,0,0
-2147483648,4,4,475,420,2,4400,2,2005,2,0,0,0,0,0,0,1,0,0
-2147483648,3,3,120,150,1,3160,2,2018,1,0,0,0,1,0,0,0,0,0
-2147483648,3,3,200,450,2,2200,3,2022,2,0,0,0,1,0,0,0,0,0
-2147483648,4,4,220,270,4,3300,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,3,3,120,131,2,4400,2,2019,0,0,0,0,1,0,0,0,0,0
-2147483648,5,2,206,120,2,1300,2,1988,2,0,0,0,0,0,0,1,0,0
-2147483648,4,4,216,231,1,3160,2,2018,1,0,0,0,0,0,0,1,0,0
-2147483648,3,3,171,250,0,3300,2,2005,1,0,0,0,0,0,0,1,0,0
-2147483648,3,3,106,150,2,2200,2,2020,0,0,0,0,0,0,0,1,0,0
-2147483648,3,3,180,115,2,5500,1,2018,2,0,0,0,0,0,0,1,0,0
1500000000,3,2,66,110,0,2200,1,2021,0,0,0,0,0,0,0,1,0,0
-2147483648,3,2,97,120,0,2200,2,2018,1,0,0,0,1,0,0,0,0,0
1100000000,2,1,78,100,2,2200,1,2018,0,0,0,0,1,0,0,0,0,0
1900000000,3,3,65,135,2,2200,3,2022,0,0,0,0,1,0,0,0,0,0
-2147483648,6,8,212,450,2,8000,4,2019,2,0,0,0,1,0,0,0,0,0
1100000000,3,1,68,50,1,1300,1,2012,0,0,0,0,1,0,0,0,0,0
1500000000,4,3,42,120,1,5500,3,2019,0,0,0,0,1,0,0,0,0,0
1450000000,3,2,90,120,1,2200,2,2000,0,0,0,0,1,0,0,0,0,0
-2147483648,4,3,128,275,0,5500,3,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,3,3,150,200,0,4400,2,2017,2,0,0,0,1,0,0,0,0,0
-2147483648,4,3,240,250,1,3160,2,2018,0,0,0,0,1,0,0,0,0,0
1500000000,3,2,72,100,1,2200,2,2015,0,0,0,0,1,0,0,0,0,0
-2147483648,4,3,255,270,1,4400,3,2018,1,0,0,0,1,0,0,0,0,0
-2147483648,3,3,264,359,0,5500,3,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,4,4,240,400,2,7700,2,2018,2,0,0,0,1,0,0,0,0,0
-2147483648,2,3,160,240,2,3500,2,2018,0,0,0,0,1,0,0,0,0,0
1600000000,3,2,90,70,0,2200,1,2018,0,0,0,0,1,0,0,0,0,0
525000000,2,1,24,44,0,1300,2,2022,0,0,0,0,0,0,0,0,1,0
475000000,2,1,21,33,0,1300,2,2022,0,0,0,0,0,0,0,0,1,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
-2147483648,5,3,1076,120,0,3160,1,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,5,3,144,220,0,3160,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,5,3,144,220,0,3160,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,3,3,74,150,1,3500,3,2022,0,0,0,0,0,0,0,1,0,0
-2147483648,4,4,193,370,0,2200,2,2006,0,0,0,0,0,0,0,1,0,0
1300000000,3,2,71,60,0,2200,2,2021,0,0,0,0,0,0,0,1,0,0
1100000000,2,2,55,65,1,3160,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,6,7,512,700,4,3160,2,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,57,57,491,1500,2,5500,4,2011,10,0,0,0,0,0,1,0,0,0
1500000000,4,2,133,180,0,2200,2,1973,0,0,0,0,0,0,1,0,0,0
-2147483648,5,6,376,500,0,7700,2,1988,2,0,0,0,0,1,0,0,0,0
-2147483648,4,3,145,125,2,2200,2,2022,2,0,0,0,0,0,0,1,0,0
2050000000,3,2,90,100,0,3160,2,2018,0,0,0,0,1,0,0,0,0,0
725000000,2,2,34,64,1,2200,3,2022,0,0,0,0,0,0,0,0,1,0
1050000000,3,2,56,70,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
1050000000,3,2,56,70,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
-2147483648,12,13,510,500,8,9500,2,2010,0,0,0,0,0,0,1,0,0,0
919000000,3,2,69,60,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
1500000000,2,3,45,90,0,2200,3,2022,0,0,0,0,1,0,0,0,0,0
-2147483648,2,3,110,220,3,2200,3,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,5,4,96,215,3,2200,3,2022,0,0,0,0,1,0,0,0,0,0
-2147483648,3,2,150,146,1,4400,2,2016,1,0,0,0,1,0,0,0,0,0
-2147483648,8,8,954,1797,5,53000,2,2018,6,0,0,0,0,0,1,0,0,0
-2147483648,5,4,1211,362,0,11000,1,2008,0,0,0,0,0,0,1,0,0,0
-2147483648,3,2,196,156,4,2200,1,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,5,5,600,600,0,3300,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,5,4,370,400,2,5500,2,2000,1,0,0,0,1,0,0,0,0,0
-2147483648,4,3,144,200,1,3500,2,2019,1,0,0,0,1,0,0,0,0,0
-2147483648,6,3,1020,350,10,2200,1,2018,3,0,0,0,0,0,1,0,0,0
-2147483648,4,3,208,250,0,3300,2,2014,0,0,0,0,0,0,1,0,0,0
-2147483648,11,6,661,450,4,3500,2,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,5,5,313,450,1,6600,1,2018,1,0,0,0,0,0,1,0,0,0
-2147483648,4,5,401,400,1,6600,2,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,10,10,540,814,14,10000,3,2015,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,530,610,5,13200,2,2019,4,0,0,0,0,0,1,0,0,0
-2147483648,4,3,530,600,5,13200,2,2018,4,0,0,0,0,0,1,0,0,0
-2147483648,5,5,680,1200,2,33000,3,2013,5,0,0,0,0,0,1,0,0,0
-2147483648,4,4,245,268,2,23000,2,2015,0,0,0,0,0,0,1,0,0,0
-2147483648,4,3,162,200,1,4400,2,2010,1,0,0,0,1,0,0,0,0,0
-2147483648,6,6,255,585,1,11000,3,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,3,3,248,188,1,3500,1,2018,1,0,0,0,1,0,0,0,0,0
-2147483648,3,3,105,150,1,2200,2,2022,2,0,0,0,1,0,0,0,0,0
-2147483648,6,4,475,350,2,7700,2,2018,3,0,0,0,0,0,1,0,0,0
-2147483648,5,5,475,350,4,3160,2,2018,1,0,0,0,0,0,1,0,0,0
-2147483648,6,4,769,590,8,5500,2,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,3,1,121,120,1,4400,2,2008,0,0,0,0,0,0,1,0,0,0
-2147483648,5,3,438,298,0,11000,2,2010,2,0,0,0,0,0,1,0,0,0
-2147483648,3,3,571,200,2,2200,1,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,3,3,260,430,2,7700,2,2019,1,0,0,0,0,0,1,0,0,0
885000000,4,1,48,96,0,2200,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,5,3,333,350,4,5500,2,2018,2,0,0,0,0,0,1,0,0,0
-2147483648,3,3,203,350,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
-2147483648,5,3,296,296,0,3500,1,2019,0,0,0,0,0,0,0,1,0,0
-2147483648,13,15,119,170,2,5500,2,1901,0,0,0,0,1,0,0,0,0,0
-2147483648,4,3,77,220,2,5500,3,2020,0,0,0,0,0,0,0,0,1,0
-2147483648,6,3,115,200,2,3160,3,2008,0,0,0,0,0,0,0,0,1,0
-2147483648,3,2,130,400,0,2200,1,2022,0,0,0,0,0,0,0,0,1,0
-2147483648,1,1,178,100,0,2200,1,2000,1,0,0,0,0,0,0,0,1,0
-2147483648,3,2,90,150,1,4400,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,4,4,270,500,2,3300,2,2018,2,0,0,0,1,0,0,0,0,0
-2147483648,8,7,215,400,1,3500,2,2010,1,0,0,0,0,1,0,0,0,0
-2147483648,54,54,890,1800,0,3160,5,2018,20,0,0,0,0,0,1,0,0,0
1600000000,4,3,68,100,0,2200,3,2022,2,0,0,0,0,0,0,1,0,0
2110000000,3,2,83,105,1,3500,2,2022,0,0,0,0,0,0,1,0,0,0
-2147483648,3,3,144,350,2,4400,3,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,3,3,260,400,2,7700,2,2018,0,0,0,0,0,0,0,1,0,0
1370000000,4,2,120,160,2,2200,2,2022,0,0,0,0,1,0,0,0,0,0
-2147483648,4,4,108,220,1,5500,3,2020,1,0,0,0,0,0,1,0,0,0
-2147483648,4,4,195,165,2,3500,2,2000,0,0,0,0,0,0,1,0,0,0
-2147483648,4,5,256,400,2,5500,3,2022,2,0,0,0,0,0,1,0,0,0
1550000000,2,2,108,133,2,2200,2,2018,0,0,0,0,0,0,0,1,0,0
-2147483648,5,3,260,350,2,4400,2,2018,0,0,0,0,0,0,1,0,0,0
-2147483648,4,4,303,500,0,3160,3,2015,0,0,0,0,0,1,0,0,0,0
-2147483648,4,3,220,250,1,2200,2,2002,1,0,0,0,1,0,0,0,0,0
565000000,2,1,32,38,1,1300,2,2022,1,0,0,0,0,0,0,1,0,0
-2147483648,6,4,150,200,3,2200,2,2018,0,0,0,0,1,0,0,0,0,0
-2147483648,3,3,105,135,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,160,209,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,124,138,2,2200,2,2021,3,0,0,0,0,0,0,0,0,1
-2147483648,6,5,320,390,2,5500,3,2022,3,0,0,0,0,0,0,0,0,1
-2147483648,5,3,200,150,0,3500,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,205,241,3,3500,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,200,155,2,3500,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,200,155,2,2200,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,105,134,2,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,124,138,2,2200,2,2021,1,0,0,0,0,0,0,0,0,1
-2147483648,4,4,240,450,1,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,240,450,2,4400,2,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,4,4,124,138,2,2200,2,2022,4,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,134,2,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,104,135,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,134,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,240,208,2,3500,2,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,200,155,0,2200,2,2019,4,0,0,0,0,0,0,0,0,1
-2147483648,6,4,320,390,3,5500,3,2022,3,0,0,0,0,0,0,0,0,1
-2147483648,4,4,140,176,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,105,134,0,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,144,277,2,5500,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,134,1,2200,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,160,209,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,1,3160,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,160,209,1,3160,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,160,209,3,2200,2,2021,4,0,0,0,0,0,0,0,0,1
-2147483648,4,3,105,134,2,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,140,176,2,3300,2,2022,3,0,0,0,0,0,0,0,0,1
-2147483648,4,4,105,134,0,3160,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,6,108,195,2,3500,3,2020,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,200,155,2,2200,2,2020,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,135,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
1320000000,6,2,91,170,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,4,160,209,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,135,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,2,105,134,2,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,2,5500,1,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,160,209,0,3500,1,2022,0,0,0,0,0,0,0,0,0,1
1200000000,2,1,50,63,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,350,750,2,6600,1,2010,2,0,0,0,0,0,0,0,0,1
-2147483648,4,4,205,241,3,3500,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,200,193,2,2200,2,2021,4,0,0,0,0,0,0,0,0,1
-2147483648,3,2,128,138,2,2200,2,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,6,7,200,155,2,2200,2,2020,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,160,209,1,3500,1,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,2,2,105,134,2,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,135,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
1200000000,3,2,80,80,1,1300,2,2018,0,0,0,0,0,0,0,0,0,1
1320000000,6,2,91,170,0,2200,2,2018,1,0,0,0,0,0,0,0,0,1
1800000000,3,2,144,180,0,2200,1,2018,1,0,0,0,0,0,0,0,0,1
1530000000,2,2,90,95,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,6,300,700,6,5500,3,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,144,277,1,5500,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,170,110,1,2200,2,2010,1,0,0,0,0,0,0,0,0,1
-2147483648,3,2,124,138,1,3300,2,2022,2,0,0,0,0,0,0,0,0,1
